Age,Income,Gender,Expenses,City,Education,Marital Status,Date
38.0,48700.0,Male,31600.0,Paris,High School,Single,2023-02-18 18:44:27.866786678
66.0,78200.0,Male,43700.0,Rome,Bachelor,Married,2023-02-18 19:36:53.141314131
24.0,57800.0,Male,24500.0,London,Bachelor,,2023-02-18 20:29:18.415841584
34.0,45100.0,Male,24500.0,Madrid,High School,Single,2023-02-18 21:21:43.690369036
37.0,28600.0,Female,20300.0,Paris,High School,,2023-02-18 22:14:08.964896489
58.0,55900.0,Male,36100.0,Berlin,High School,Divorced,2023-02-18 23:06:34.239423942
66.0,62400.0,Male,34000.0,London,High School,Single,2023-02-18 23:58:59.513951395
37.0,40500.0,Male,19300.0,Paris,Master,Widowed,2023-02-19 00:51:24.788478847
39.0,54400.0,Male,35500.0,Berlin,High School,Single,2023-02-19 01:43:50.063006300
45.0,44500.0,Male,33600.0,Berlin,Bachelor,Divorced,2023-02-19 02:36:15.337533753
57.0,47200.0,Male,31100.0,Rome,Bachelor,Single,2023-02-19 03:28:40.612061206
66.0,,Female,9200.0,Berlin,High School,Single,2023-02-19 04:21:05.886588658
24.0,46700.0,Male,28400.0,Paris,High School,Single,2023-02-19 05:13:31.161116111
18.0,64500.0,Male,44300.0,Paris,High School,Divorced,2023-02-19 06:05:56.435643564
49.0,40500.0,Female,30700.0,London,Bachelor,Single,2023-02-19 06:58:21.710171017
30.0,50800.0,Female,36000.0,Paris,High School,Married,2023-02-19 07:50:46.984698469
47.0,38700.0,Male,29600.0,Berlin,High School,Single,2023-02-19 08:43:12.259225922
40.0,55400.0,Male,31700.0,London,High School,Divorced,2023-02-19 09:35:37.533753375
68.0,46800.0,Male,35600.0,Madrid,High School,,2023-02-19 10:28:02.808280828
36.0,35900.0,Male,23300.0,London,High School,Single,2023-02-19 11:20:28.082808280
49.0,70000.0,Female,52400.0,London,High School,Single,
47.0,63900.0,Male,26600.0,Paris,High School,Married,2023-02-19 13:05:18.631863186
46.0,40900.0,Female,27100.0,Paris,Bachelor,Single,2023-02-19 13:57:43.906390639
66.0,57500.0,Male,42500.0,Berlin,High School,Single,2023-02-19 14:50:09.180918091
62.0,58100.0,Male,27300.0,Rome,Bachelor,Married,2023-02-19 15:42:34.455445544
46.0,59600.0,Male,39600.0,London,Bachelor,Single,2023-02-19 16:34:59.729972997
47.0,24600.0,Male,18000.0,Berlin,Master,Single,2023-02-19 17:27:25.004500450
33.0,65100.0,Male,33500.0,London,High School,Single,2023-02-19 18:19:50.279027902
57.0,41500.0,Male,23300.0,Rome,High School,Single,2023-02-19 19:12:15.553555355
36.0,44600.0,Male,28000.0,Paris,Master,Single,2023-02-19 20:04:40.828082808
35.0,,Female,54400.0,London,Master,Married,2023-02-19 20:57:06.102610261
18.0,54500.0,Male,22700.0,London,High School,Single,2023-02-19 21:49:31.377137713
31.0,,Female,19400.0,London,High School,Married,2023-02-19 22:41:56.651665166
68.0,16900.0,Male,7400.0,Paris,Master,Single,2023-02-19 23:34:21.926192619
64.0,70800.0,Female,35700.0,London,High School,Married,2023-02-20 00:26:47.200720072
67.0,29800.0,Female,14900.0,London,Master,Divorced,2023-02-20 01:19:12.475247524
19.0,34900.0,Male,24300.0,Paris,PhD,Single,2023-02-20 02:11:37.749774977
45.0,45000.0,Female,28300.0,Berlin,High School,Single,2023-02-20 03:04:03.024302430
66.0,71200.0,Male,50200.0,Berlin,Master,Single,2023-02-20 03:56:28.298829883
67.0,61600.0,Female,26400.0,Madrid,High School,Divorced,2023-02-20 04:48:53.573357335
47.0,47600.0,Male,28300.0,London,Bachelor,Single,2023-02-20 05:41:18.847884788
55.0,54600.0,Male,28900.0,Paris,High School,Widowed,2023-02-20 06:33:44.122412241
68.0,41000.0,Male,30300.0,London,High School,Single,2023-02-20 07:26:09.396939694
21.0,52100.0,Male,35600.0,Paris,Bachelor,Single,2023-02-20 08:18:34.671467146
18.0,51100.0,Male,38200.0,London,High School,Single,2023-02-20 09:10:59.945994599
25.0,,Female,27000.0,Paris,Master,Single,
46.0,,Female,44400.0,Paris,High School,Married,2023-02-20 10:55:50.495049504
56.0,57400.0,Male,35400.0,Paris,High School,Married,2023-02-20 11:48:15.769576957
20.0,44600.0,Female,32600.0,Paris,High School,,2023-02-20 12:40:41.044104410
49.0,,Female,36800.0,Rome,Master,Married,2023-02-20 13:33:06.318631863
27.0,48600.0,Male,29900.0,Rome,High School,Married,2023-02-20 14:25:31.593159315
27.0,33800.0,Male,14200.0,London,Master,Married,2023-02-20 15:17:56.867686768
36.0,44000.0,Male,29400.0,Paris,High School,Single,2023-02-20 16:10:22.142214221
63.0,51300.0,Female,26100.0,Madrid,High School,Single,2023-02-20 17:02:47.416741674
51.0,,Female,26000.0,Madrid,Master,Single,2023-02-20 17:55:12.691269126
50.0,47200.0,Male,20100.0,Madrid,High School,Single,2023-02-20 18:47:37.965796579
40.0,31900.0,Male,25000.0,London,High School,Married,2023-02-20 19:40:03.240324032
45.0,50900.0,Female,27400.0,Paris,Master,Married,2023-02-20 20:32:28.514851485
49.0,51700.0,Female,38600.0,Paris,Bachelor,Married,2023-02-20 21:24:53.789378937
67.0,52800.0,Female,41400.0,Madrid,Bachelor,Married,2023-02-20 22:17:19.063906390
24.0,63800.0,Male,49600.0,Madrid,Master,Single,2023-02-20 23:09:44.338433843
46.0,65300.0,Male,49200.0,London,Bachelor,Single,2023-02-21 00:02:09.612961296
25.0,41100.0,Male,31200.0,Paris,Master,Married,2023-02-21 00:54:34.887488748
18.0,40800.0,Male,21000.0,London,Bachelor,Single,2023-02-21 01:47:00.162016201
20.0,34400.0,Female,15800.0,Berlin,Bachelor,Married,2023-02-21 02:39:25.436543654
41.0,60500.0,Male,39700.0,Berlin,High School,Single,2023-02-21 03:31:50.711071107
40.0,71700.0,Female,42700.0,London,Master,Married,2023-02-21 04:24:15.985598559
25.0,45300.0,Male,19900.0,Paris,Bachelor,Widowed,2023-02-21 05:16:41.260126012
64.0,46400.0,Female,31100.0,Paris,High School,Single,2023-02-21 06:09:06.534653465
54.0,72000.0,Male,45000.0,Berlin,Bachelor,Single,2023-02-21 07:01:31.809180918
20.0,57600.0,Male,42900.0,Berlin,High School,Single,2023-02-21 07:53:57.083708370
68.0,56500.0,Male,36400.0,Paris,Bachelor,Single,2023-02-21 08:46:22.358235823
50.0,32100.0,Male,20200.0,Paris,PhD,,2023-02-21 09:38:47.632763276
45.0,60200.0,Female,34700.0,London,High School,Single,2023-02-21 10:31:12.907290729
64.0,36100.0,Male,21100.0,Paris,PhD,Single,2023-02-21 11:23:38.181818181
,33000.0,,25800.0,London,High School,Married,2023-02-21 12:16:03.456345634
51.0,44800.0,Female,20400.0,London,High School,Single,2023-02-21 13:08:28.730873087
52.0,41200.0,Female,23800.0,Berlin,High School,Married,2023-02-21 14:00:54.005400540
49.0,46700.0,Male,30900.0,Berlin,High School,Single,2023-02-21 14:53:19.279927992
41.0,28400.0,Female,16300.0,Paris,Bachelor,Single,2023-02-21 15:45:44.554455445
31.0,64400.0,Male,33100.0,London,Master,Single,2023-02-21 16:38:09.828982898
49.0,66900.0,Male,34400.0,Paris,High School,Single,2023-02-21 17:30:35.103510351
63.0,20800.0,Male,10300.0,Berlin,High School,Divorced,2023-02-21 18:23:00.378037803
60.0,64700.0,Male,34800.0,Berlin,Bachelor,Single,
33.0,37800.0,Male,28300.0,Paris,Bachelor,Single,2023-02-21 20:07:50.927092709
21.0,62900.0,Male,37900.0,Paris,PhD,Single,2023-02-21 21:00:16.201620162
69.0,49000.0,Male,24300.0,Paris,High School,Single,2023-02-21 21:52:41.476147614
54.0,,Female,27900.0,London,Master,Married,2023-02-21 22:45:06.750675067
38.0,47200.0,Male,20900.0,Paris,High School,Single,2023-02-21 23:37:32.025202520
,68200.0,,51900.0,London,High School,Single,2023-02-22 00:29:57.299729973
48.0,31400.0,Female,17700.0,London,PhD,Single,2023-02-22 01:22:22.574257425
65.0,59100.0,Male,46800.0,London,High School,Single,2023-02-22 02:14:47.848784878
35.0,66500.0,Male,35800.0,Madrid,Bachelor,,2023-02-22 03:07:13.123312331
24.0,60700.0,Male,44600.0,Paris,Bachelor,Married,2023-02-22 03:59:38.397839784
27.0,84900.0,Female,42700.0,Madrid,High School,Divorced,2023-02-22 04:52:03.672367236
24.0,42100.0,Male,18100.0,Paris,Bachelor,Single,2023-02-22 05:44:28.946894689
50.0,64400.0,Male,26600.0,Paris,Bachelor,Single,2023-02-22 06:36:54.221422142
40.0,48400.0,Female,31100.0,London,High School,Married,2023-02-22 07:29:19.495949595
38.0,68500.0,Male,35900.0,London,Bachelor,Single,2023-02-22 08:21:44.770477047
36.0,49900.0,Male,28800.0,Paris,Master,Single,2023-02-22 09:14:10.045004500
65.0,44200.0,Male,32200.0,London,High School,Single,2023-02-22 10:06:35.319531953
36.0,69600.0,Female,34700.0,Paris,PhD,Married,2023-02-22 10:59:00.594059406
53.0,42600.0,Female,22300.0,Madrid,High School,Single,2023-02-22 11:51:25.868586858
46.0,28800.0,Male,21300.0,London,High School,Single,2023-02-22 12:43:51.143114311
35.0,42200.0,Male,25200.0,London,Bachelor,,2023-02-22 13:36:16.417641764
19.0,59300.0,Female,43400.0,Madrid,High School,Married,2023-02-22 14:28:41.692169217
18.0,70900.0,Female,39000.0,Berlin,Master,Married,2023-02-22 15:21:06.966696669
64.0,,Female,28900.0,London,Master,Married,2023-02-22 16:13:32.241224122
22.0,69800.0,Male,32600.0,London,Master,,2023-02-22 17:05:57.515751575
37.0,29600.0,Female,22700.0,London,Bachelor,Single,2023-02-22 17:58:22.790279028
28.0,43400.0,Male,32900.0,Paris,Master,Single,2023-02-22 18:50:48.064806480
59.0,45700.0,Male,36300.0,Paris,Bachelor,Divorced,2023-02-22 19:43:13.339333933
19.0,48300.0,Female,27100.0,Paris,Bachelor,Married,2023-02-22 20:35:38.613861386
20.0,51300.0,Male,37300.0,Berlin,Master,Married,2023-02-22 21:28:03.888388839
40.0,60400.0,Female,34200.0,Paris,High School,,2023-02-22 22:20:29.162916291
29.0,43300.0,Male,25200.0,Paris,Bachelor,Married,2023-02-22 23:12:54.437443744
37.0,52100.0,Female,38100.0,Paris,High School,Married,2023-02-23 00:05:19.711971197
22.0,49300.0,Male,23200.0,London,Master,Married,2023-02-23 00:57:44.986498650
54.0,36100.0,Male,17600.0,London,High School,Single,2023-02-23 01:50:10.261026102
55.0,48300.0,Male,25400.0,London,High School,Widowed,2023-02-23 02:42:35.535553555
47.0,47800.0,Male,34200.0,Paris,High School,Married,2023-02-23 03:35:00.810081008
26.0,47500.0,Female,26100.0,Madrid,High School,Single,2023-02-23 04:27:26.084608461
51.0,50500.0,Male,27400.0,London,High School,Single,2023-02-23 05:19:51.359135913
61.0,51100.0,Male,40900.0,London,Bachelor,Married,2023-02-23 06:12:16.633663366
52.0,43500.0,Male,24100.0,Madrid,High School,Single,2023-02-23 07:04:41.908190819
69.0,69100.0,Female,34500.0,Rome,Bachelor,Single,2023-02-23 07:57:07.182718272
39.0,32500.0,Male,21100.0,London,High School,Single,2023-02-23 08:49:32.457245724
61.0,39200.0,Male,28300.0,Madrid,High School,Married,2023-02-23 09:41:57.731773177
41.0,91700.0,Male,39200.0,London,Master,Single,2023-02-23 10:34:23.006300630
34.0,34400.0,Female,22300.0,Paris,High School,Married,2023-02-23 11:26:48.280828083
27.0,29700.0,Male,12300.0,Paris,High School,Married,2023-02-23 12:19:13.555355535
47.0,61000.0,Male,37200.0,London,PhD,Divorced,2023-02-23 13:11:38.829882988
63.0,18800.0,Female,9500.0,London,High School,Married,2023-02-23 14:04:04.104410441
40.0,46500.0,Male,24300.0,London,High School,Married,2023-02-23 14:56:29.378937894
49.0,82200.0,Male,48200.0,Madrid,High School,Single,2023-02-23 15:48:54.653465346
34.0,26800.0,Female,20700.0,London,High School,Single,2023-02-23 16:41:19.927992799
67.0,20300.0,Male,13900.0,Paris,High School,Married,2023-02-23 17:33:45.202520252
68.0,27500.0,Male,21300.0,Paris,Master,Single,2023-02-23 18:26:10.477047705
34.0,63500.0,Male,42200.0,Rome,High School,Single,2023-02-23 19:18:35.751575157
31.0,66900.0,Female,27000.0,Berlin,High School,Single,2023-02-23 20:11:01.026102610
26.0,42300.0,Male,21400.0,London,Master,Single,2023-02-23 21:03:26.300630063
57.0,60200.0,Male,45900.0,Berlin,High School,Divorced,2023-02-23 21:55:51.575157516
19.0,70900.0,Male,46600.0,Berlin,High School,Married,2023-02-23 22:48:16.849684968
62.0,,Female,60900.0,Madrid,Bachelor,Married,2023-02-23 23:40:42.124212421
42.0,46300.0,Male,21400.0,Paris,High School,Single,2023-02-24 00:33:07.398739874
56.0,15500.0,Male,8000.0,London,High School,Single,2023-02-24 01:25:32.673267326
26.0,37700.0,Male,20500.0,Paris,Bachelor,Single,2023-02-24 02:17:57.947794779
39.0,43600.0,Male,23100.0,Rome,PhD,Single,2023-02-24 03:10:23.222322232
60.0,46100.0,Female,23100.0,Rome,High School,Married,2023-02-24 04:02:48.496849685
63.0,47200.0,Male,27300.0,Berlin,Bachelor,Single,2023-02-24 04:55:13.771377137
21.0,66800.0,Female,43900.0,London,High School,Single,2023-02-24 05:47:39.045904590
43.0,69100.0,Male,36200.0,London,High School,Single,2023-02-24 06:40:04.320432043
46.0,47400.0,Female,20500.0,London,High School,Single,
62.0,66500.0,Male,45400.0,Paris,High School,Married,2023-02-24 08:24:54.869486948
51.0,55400.0,Male,32300.0,London,High School,Married,2023-02-24 09:17:20.144014401
,51000.0,,31800.0,Paris,PhD,Single,2023-02-24 10:09:45.418541854
54.0,63600.0,Female,37000.0,Rome,Master,Single,2023-02-24 11:02:10.693069307
28.0,51100.0,Male,38600.0,London,Bachelor,Widowed,2023-02-24 11:54:35.967596759
,80900.0,,50400.0,Madrid,High School,,2023-02-24 12:47:01.242124212
35.0,28400.0,Male,21800.0,Berlin,Bachelor,Single,2023-02-24 13:39:26.516651665
38.0,42300.0,Female,25600.0,Paris,Bachelor,,2023-02-24 14:31:51.791179118
59.0,48100.0,Male,24900.0,Paris,High School,Single,2023-02-24 15:24:17.065706570
53.0,56600.0,Male,30700.0,Rome,High School,Married,2023-02-24 16:16:42.340234023
58.0,69000.0,Male,42000.0,Berlin,High School,Single,2023-02-24 17:09:07.614761476
55.0,49600.0,Female,30400.0,Paris,High School,Married,2023-02-24 18:01:32.889288929
51.0,28700.0,Male,19400.0,Paris,High School,Married,2023-02-24 18:53:58.163816381
34.0,62600.0,Male,30700.0,London,PhD,Married,2023-02-24 19:46:23.438343834
54.0,61300.0,Male,40700.0,Paris,High School,Single,2023-02-24 20:38:48.712871287
42.0,20900.0,Male,14900.0,Paris,High School,Single,2023-02-24 21:31:13.987398740
55.0,49900.0,Male,33500.0,Berlin,PhD,Married,2023-02-24 22:23:39.261926192
29.0,26100.0,Female,15500.0,London,Bachelor,Single,2023-02-24 23:16:04.536453645
40.0,40000.0,Female,31900.0,London,Bachelor,Married,2023-02-25 00:08:29.810981098
59.0,36500.0,Male,20500.0,Madrid,High School,Single,2023-02-25 01:00:55.085508551
39.0,62100.0,Female,27500.0,London,Bachelor,Divorced,2023-02-25 01:53:20.360036003
38.0,51800.0,Male,37700.0,Madrid,High School,Single,2023-02-25 02:45:45.634563456
44.0,30700.0,Male,14900.0,Paris,High School,Single,2023-02-25 03:38:10.909090909
48.0,63200.0,Female,43300.0,Paris,Bachelor,Married,
23.0,28500.0,Male,13400.0,Paris,Bachelor,Divorced,2023-02-25 05:23:01.458145814
44.0,55000.0,Male,22400.0,Paris,High School,Single,2023-02-25 06:15:26.732673267
57.0,37800.0,Female,17500.0,Rome,Bachelor,Single,2023-02-25 07:07:52.007200720
51.0,44500.0,Male,24500.0,Rome,Bachelor,Married,2023-02-25 08:00:17.281728173
,57600.0,,25500.0,Berlin,Bachelor,Married,2023-02-25 08:52:42.556255625
62.0,57800.0,Female,27700.0,London,High School,Single,2023-02-25 09:45:07.830783078
24.0,70100.0,Male,49500.0,Berlin,Master,Single,2023-02-25 10:37:33.105310531
27.0,48800.0,Male,34500.0,London,High School,Single,2023-02-25 11:29:58.379837984
62.0,54600.0,Male,39700.0,Paris,High School,Single,2023-02-25 12:22:23.654365436
34.0,43400.0,Male,32000.0,London,High School,Single,2023-02-25 13:14:48.928892889
43.0,52700.0,Male,29900.0,London,Master,Single,2023-02-25 14:07:14.203420342
38.0,56600.0,Female,42300.0,Paris,Master,Married,2023-02-25 14:59:39.477947795
,48500.0,,29600.0,Paris,High School,Married,2023-02-25 15:52:04.752475247
63.0,22900.0,Male,13500.0,Paris,Bachelor,Married,2023-02-25 16:44:30.027002700
19.0,55000.0,Male,37800.0,London,High School,Single,2023-02-25 17:36:55.301530153
60.0,55500.0,Male,26900.0,Paris,High School,Married,2023-02-25 18:29:20.576057606
18.0,39800.0,Female,28500.0,Berlin,Master,Married,2023-02-25 19:21:45.850585058
68.0,30700.0,Male,17600.0,London,High School,Divorced,2023-02-25 20:14:11.125112511
53.0,72100.0,Female,32500.0,Paris,High School,Single,2023-02-25 21:06:36.399639964
68.0,57400.0,Male,25700.0,Berlin,Bachelor,Single,2023-02-25 21:59:01.674167416
43.0,46600.0,Male,21700.0,London,Master,Married,2023-02-25 22:51:26.948694869
46.0,32900.0,Male,24900.0,Paris,High School,Single,2023-02-25 23:43:52.223222322
38.0,37700.0,Male,30000.0,Madrid,High School,Widowed,2023-02-26 00:36:17.497749775
28.0,69500.0,Male,37700.0,Paris,High School,Married,2023-02-26 01:28:42.772277227
57.0,52100.0,Male,26900.0,Madrid,High School,Married,
28.0,41700.0,Female,20300.0,London,High School,Married,2023-02-26 03:13:33.321332133
53.0,57600.0,Male,42000.0,Paris,Master,Single,2023-02-26 04:05:58.595859586
66.0,37800.0,Female,18300.0,London,High School,Single,2023-02-26 04:58:23.870387038
56.0,72500.0,Male,55800.0,Paris,Bachelor,Married,2023-02-26 05:50:49.144914491
57.0,70300.0,Male,46900.0,Paris,Master,Single,2023-02-26 06:43:14.419441944
52.0,43000.0,Male,32600.0,Paris,Bachelor,Married,2023-02-26 07:35:39.693969397
51.0,40600.0,Male,25200.0,Paris,High School,,2023-02-26 08:28:04.968496849
64.0,10700.0,Female,7200.0,Berlin,Bachelor,Single,2023-02-26 09:20:30.243024302
41.0,27800.0,Male,18000.0,Berlin,Master,Single,2023-02-26 10:12:55.517551755
39.0,29900.0,Male,21900.0,Madrid,High School,Divorced,2023-02-26 11:05:20.792079208
22.0,52000.0,Male,38200.0,Paris,High School,Single,2023-02-26 11:57:46.066606660
50.0,45100.0,Male,28700.0,London,High School,Single,2023-02-26 12:50:11.341134113
53.0,29800.0,Female,19500.0,Paris,Bachelor,Single,2023-02-26 13:42:36.615661566
64.0,45800.0,Male,35200.0,London,High School,Married,2023-02-26 14:35:01.890189019
37.0,,Female,44500.0,Madrid,Bachelor,Widowed,2023-02-26 15:27:27.164716471
36.0,57900.0,Male,38500.0,Paris,Bachelor,Single,2023-02-26 16:19:52.439243924
52.0,21500.0,Female,8700.0,Rome,High School,Divorced,2023-02-26 17:12:17.713771377
69.0,48100.0,Female,21200.0,Berlin,Bachelor,Single,2023-02-26 18:04:42.988298830
,29200.0,,21700.0,Berlin,High School,Married,2023-02-26 18:57:08.262826282
34.0,63500.0,Male,27600.0,London,Bachelor,Single,2023-02-26 19:49:33.537353735
62.0,61800.0,Female,30000.0,Berlin,Bachelor,,2023-02-26 20:41:58.811881188
60.0,36500.0,Male,18000.0,Rome,Bachelor,Divorced,2023-02-26 21:34:24.086408641
51.0,38500.0,Female,24600.0,Berlin,High School,,2023-02-26 22:26:49.360936093
26.0,43100.0,Male,27200.0,Paris,Bachelor,Single,2023-02-26 23:19:14.635463546
43.0,16200.0,Male,8400.0,London,High School,Married,2023-02-27 00:11:39.909990999
19.0,55000.0,Female,26600.0,Paris,High School,Single,2023-02-27 01:04:05.184518452
,45900.0,,32400.0,Rome,High School,Single,2023-02-27 01:56:30.459045904
26.0,64600.0,Male,50000.0,Madrid,High School,Divorced,2023-02-27 02:48:55.733573357
57.0,33500.0,Male,14100.0,London,High School,Married,
34.0,40700.0,Male,18400.0,Berlin,High School,Single,2023-02-27 04:33:46.282628263
,27400.0,,18000.0,Madrid,High School,Widowed,2023-02-27 05:26:11.557155715
,34900.0,,25200.0,Paris,Bachelor,Single,2023-02-27 06:18:36.831683168
60.0,32300.0,Female,23100.0,London,High School,Married,
57.0,64900.0,Male,44600.0,London,High School,Single,2023-02-27 08:03:27.380738074
59.0,39500.0,Male,29800.0,Berlin,High School,Single,2023-02-27 08:55:52.655265526
42.0,51900.0,Female,25300.0,Paris,Bachelor,Single,2023-02-27 09:48:17.929792979
56.0,44300.0,Male,19600.0,Berlin,Bachelor,Married,2023-02-27 10:40:43.204320432
52.0,31000.0,Male,20000.0,London,Master,Married,
20.0,47500.0,Female,34600.0,Paris,Bachelor,Single,2023-02-27 12:25:33.753375337
67.0,59000.0,Male,37300.0,Paris,High School,Single,2023-02-27 13:17:59.027902790
54.0,31900.0,Male,25000.0,Paris,Bachelor,Married,2023-02-27 14:10:24.302430243
61.0,62100.0,Male,44600.0,Paris,High School,Divorced,2023-02-27 15:02:49.576957696
61.0,37300.0,Male,25400.0,London,High School,Married,2023-02-27 15:55:14.851485148
68.0,42800.0,Male,18200.0,London,PhD,Single,2023-02-27 16:47:40.126012601
47.0,,Female,25700.0,Paris,High School,Married,2023-02-27 17:40:05.400540054
55.0,40000.0,Male,28600.0,London,Bachelor,Married,2023-02-27 18:32:30.675067507
51.0,50600.0,Male,24300.0,London,PhD,Single,2023-02-27 19:24:55.949594959
29.0,,Female,18600.0,Paris,High School,Married,2023-02-27 20:17:21.224122412
36.0,51900.0,Male,39700.0,London,High School,Single,2023-02-27 21:09:46.498649865
54.0,14300.0,Male,10800.0,Berlin,High School,Single,2023-02-27 22:02:11.773177317
61.0,22600.0,Male,11000.0,Paris,High School,Married,2023-02-27 22:54:37.047704770
66.0,,Female,42200.0,Paris,High School,Married,2023-02-27 23:47:02.322232223
34.0,65600.0,Male,27500.0,Rome,PhD,Widowed,2023-02-28 00:39:27.596759676
27.0,36300.0,Male,18700.0,Berlin,PhD,Single,2023-02-28 01:31:52.871287128
